cultivar;harvest_date;harvest_n;temp;irr;box;fruit_n;weight;dah;obs_date;infection;perc_infection;Pathogene
Nectarlove;29/07/2019;2;T25;50%;4;6;147.7;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;50%;4;7;150.4;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;50%;4;8;120.8;16;14/08/2019;1;10;Monilia
Nectarlove;29/07/2019;2;T25;50%;4;9;89.4;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;10;119.3;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;11;174.3;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;50%;4;12;131.6;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;50%;4;13;108.9;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;14;96.3;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;15;117.4;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;50%;4;16;136;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;50%;4;17;171.7;16;14/08/2019;1;10;Monilia
Nectarlove;29/07/2019;2;T25;50%;4;18;150.3;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;50%;4;19;98.1;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;20;98.9;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;1;117.2;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;1;2;162.8;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;1;3;142.5;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;1;4;164.5;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;1;5;174.3;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;1;6;156.5;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;1;7;176.9;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;1;8;175.3;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;1;9;160.5;16;14/08/2019;1;15;Monilia, craie
Nectarlove;29/07/2019;2;T25;100%;1;10;170.7;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;1;11;115.9;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;12;170.6;16;14/08/2019;1;3;Monilia
Nectarlove;29/07/2019;2;T25;100%;1;13;140.9;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;14;133.8;16;14/08/2019;1;5;Monilia
Nectarlove;29/07/2019;2;T25;100%;1;15;161.5;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;1;16;156.6;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;1;17;111.6;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;18;147.7;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;19;186.8;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;1;20;118.8;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;1;139;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;2;157.2;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;3;170.2;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;2;4;141.4;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;2;5;161.8;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;2;6;145.3;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;2;7;149.5;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;8;188.5;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;9;145.6;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;2;10;137.5;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;11;177.4;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;2;12;167.9;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;13;134.9;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;2;14;173.2;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;2;15;164.9;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;2;16;145.2;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;2;17;114.7;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;2;18;118.9;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;19;151.7;16;14/08/2019;1;2;Rhizopus
Nectarlove;29/07/2019;2;T25;100%;2;20;120.1;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;1;128.2;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;2;168.8;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;3;120.4;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;4;145.4;16;14/08/2019;1;5;Monilia
Nectarlove;29/07/2019;2;T25;100%;3;5;137.3;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;6;140.1;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;7;161.2;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;8;145.9;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;9;154.8;16;14/08/2019;1;5;Monilia
Nectarlove;29/07/2019;2;T25;100%;3;10;168.6;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;11;155.1;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;12;156;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;13;166.2;16;14/08/2019;1;10;Monilia
Nectarlove;29/07/2019;2;T25;100%;3;14;181;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;15;172.6;16;14/08/2019;1;15;Monilia, P?nicilium
Nectarlove;29/07/2019;2;T25;100%;3;16;170.2;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;17;139;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;18;132.8;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;19;163.1;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;3;20;125.2;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;1;124;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;2;133.4;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;4;3;151.9;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;4;4;197.1;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;4;5;166.7;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;4;6;155;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;4;7;113.6;16;14/08/2019;1;15;Rhizopus
Nectarlove;29/07/2019;2;T25;100%;4;8;145.5;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;4;9;151.2;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;10;161.3;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;4;11;183.5;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;12;137.1;16;14/08/2019;1;4;Monilia
Nectarlove;29/07/2019;2;T25;100%;4;13;180.3;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;4;14;172.8;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;4;15;151.9;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T25;100%;4;16;132.7;16;14/08/2019;1;15;Monilia
Nectarlove;29/07/2019;2;T25;100%;4;17;124.9;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;18;169.6;16;14/08/2019;1;5;Rhizopus
Nectarlove;29/07/2019;2;T25;100%;4;19;142.2;16;14/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;20;127.3;16;14/08/2019;2;;
Nectarlove;29/07/2019;2;T2;50%;1;1;117.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;2;151.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;3;115;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;4;109.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;5;164.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;6;98.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;7;98;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;8;197.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;9;146.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;10;118.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;11;96.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;12;165.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;13;103.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;14;105.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;15;89.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;16;148.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;17;136.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;18;141.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;19;117.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;20;89.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;1;89.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;2;123.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;3;107.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;4;107.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;5;108;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;6;113.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;7;158.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;8;92.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;9;119.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;10;122.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;11;101.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;12;146;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;13;109.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;14;128.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;15;167.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;16;107.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;17;157.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;18;170.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;19;107;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;20;146;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;1;97.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;2;132.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;3;116;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;4;92.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;5;151.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;6;105.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;7;135;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;8;150.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;9;117.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;10;102.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;11;135;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;12;127.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;13;176.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;14;118.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;15;143.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;16;126.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;17;97.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;18;126.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;19;97.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;20;149.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;1;105.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;2;97.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;3;134.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;4;134.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;5;105.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;6;96.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;7;86.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;8;97.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;9;139.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;10;154.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;11;143.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;12;117.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;13;163.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;14;126.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;15;138.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;16;142.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;17;122.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;18;132.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;19;152.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;20;;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;1;122.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;2;123.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;3;130.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;4;153.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;5;126;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;6;110.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;7;140.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;8;127.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;9;145.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;10;166.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;11;192.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;12;152.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;13;87.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;14;132.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;15;161.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;16;145.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;17;159.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;18;146.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;19;124.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;20;135.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;1;160.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;2;181.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;3;135.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;4;128.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;5;145.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;6;150.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;7;123;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;8;117.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;9;137.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;10;152.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;11;166;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;12;192;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;13;124.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;14;165.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;15;134.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;16;131.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;17;172.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;18;162.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;19;141.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;20;159.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;1;148;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;2;161.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;3;147;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;4;116.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;5;151.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;6;130.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;7;162.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;8;137.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;9;118.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;10;114.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;11;162.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;12;153.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;13;148.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;14;178.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;15;168.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;16;139;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;17;136.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;18;140.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;19;151.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;20;154.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;1;124.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;2;124.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;3;130;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;4;162.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;5;140.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;6;144.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;7;155.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;8;172.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;9;156.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;10;133;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;11;164.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;12;131.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;13;123.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;14;161.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;15;182.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;16;113.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;17;112.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;18;124.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;19;154.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;20;130.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;1;138.1;21;19/08/2019;1;50;Monilia
Nectarlove;29/07/2019;2;T15;50%;1;2;149.6;21;19/08/2019;1;70;Monilia
Nectarlove;29/07/2019;2;T15;50%;1;3;137.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;4;102.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;5;121.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;6;90;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;7;133.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;8;152.6;21;19/08/2019;1;25;Monilia
Nectarlove;29/07/2019;2;T15;50%;1;9;111.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;10;146;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;11;111;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;12;126;21;19/08/2019;2;;
Nectarlove;29/07/2019;2;T15;50%;1;13;99.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;14;130.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;15;137.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;16;101.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;17;148.4;21;19/08/2019;1;5;Rhizopus
Nectarlove;29/07/2019;2;T15;50%;1;18;177.4;21;19/08/2019;1;30;Monilia
Nectarlove;29/07/2019;2;T15;50%;1;19;96.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;20;94.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;1;158.1;21;19/08/2019;1;2;Rhizopus
Nectarlove;29/07/2019;2;T15;50%;2;2;102.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;3;142.7;21;19/08/2019;2;;
Nectarlove;29/07/2019;2;T15;50%;2;4;137.9;21;19/08/2019;1;15;Monilia
Nectarlove;29/07/2019;2;T15;50%;2;5;125;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;6;87.9;21;19/08/2019;1;10;Monilia
Nectarlove;29/07/2019;2;T15;50%;2;7;120;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;8;123.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;9;158.7;21;19/08/2019;1;20;Monilia
Nectarlove;29/07/2019;2;T15;50%;2;10;96.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;11;91.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;12;104.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;13;172;21;19/08/2019;2;;
Nectarlove;29/07/2019;2;T15;50%;2;14;141.2;21;19/08/2019;1;40;Monilia 
Nectarlove;29/07/2019;2;T15;50%;2;15;122.5;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;16;98.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;17;94.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;18;114.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;19;149.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;2;20;127.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;1;104.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;2;88.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;3;148.6;21;19/08/2019;1;30;Monilia
Nectarlove;29/07/2019;2;T15;50%;3;4;154;21;19/08/2019;1;30;Monilia Botrytis
Nectarlove;29/07/2019;2;T15;50%;3;5;129.1;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;6;121.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;7;116.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;8;98.3;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;9;138.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;10;120.4;21;19/08/2019;2;;
Nectarlove;29/07/2019;2;T15;50%;3;11;139;21;19/08/2019;1;15;Monilia
Nectarlove;29/07/2019;2;T15;50%;3;12;113;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;13;103.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;14;126.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;15;118.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;16;157.8;21;19/08/2019;1;10;Rhizopus
Nectarlove;29/07/2019;2;T15;50%;3;17;106.7;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;18;112.8;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;19;122.2;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;3;20;158.4;21;19/08/2019;1;10;Monilia
Nectarlove;29/07/2019;2;T15;50%;4;1;158.4;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;4;2;116.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;4;3;96.9;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;4;4;117.6;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;4;5;94;21;19/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;4;6;118.1;21;19/08/2019;0;;
