sensor_HOBO;date_time_gmt_plus2;date;time;T_factor;T_C;Ha
20505157;09/08/19 12:45:00;19/08/09;12:45;25;24.513;76.221
20505157;09/08/19 12:50:00;19/08/09;12:50;25;24.561;76.278
20505157;09/08/19 12:55:00;19/08/09;12:55;25;24.682;76.02
20505157;09/08/19 13:00:00;19/08/09;13:00;25;24.682;75.659
20505157;09/08/19 13:05:00;19/08/09;13:05;25;24.561;75.436
20505157;09/08/19 13:10:00;19/08/09;13:10;25;24.682;75.659
20505157;09/08/19 13:15:00;19/08/09;13:15;25;24.706;75.957
20505157;09/08/19 13:20:00;19/08/09;13:20;25;24.561;75.436
20505157;09/08/19 13:25:00;19/08/09;13:25;25;24.634;75.783
20505157;09/08/19 13:30:00;19/08/09;13:30;25;24.61;75.786
20505157;09/08/19 13:35:00;19/08/09;13:35;25;24.634;76.209
20505157;09/08/19 13:40:00;19/08/09;13:40;25;24.682;76.267
20505157;09/08/19 13:45:00;19/08/09;13:45;25;24.61;75.607
20505157;09/08/19 13:50:00;19/08/09;13:50;25;24.658;75.485
20505157;09/08/19 13:55:00;19/08/09;13:55;25;24.61;75.966
20505157;09/08/19 14:00:00;19/08/09;14:00;25;24.61;76.212
20505157;09/08/19 14:05:00;19/08/09;14:05;25;24.61;75.666
20505157;09/08/19 14:10:00;19/08/09;14:10;25;24.706;75.657
20505157;09/08/19 14:15:00;19/08/09;14:15;25;24.634;75.546
20505157;09/08/19 14:20:00;19/08/09;14:20;25;24.634;76.086
20505157;09/08/19 14:25:00;19/08/09;14:25;25;24.658;76.777
20505157;09/08/19 14:30:00;19/08/09;14:30;25;24.586;76.401
20505157;09/08/19 14:35:00;19/08/09;14:35;25;24.586;76.03
20505157;09/08/19 14:40:00;19/08/09;14:40;25;24.682;75.959
20505157;09/08/19 14:45:00;19/08/09;14:45;25;24.706;76.389
20505157;09/08/19 14:50:00;19/08/09;14:50;25;24.634;76.714
20505157;09/08/19 14:55:00;19/08/09;14:55;25;24.537;75.793
20505157;09/08/19 15:00:00;19/08/09;15:00;25;24.61;75.49
20505157;09/08/19 15:05:00;19/08/09;15:05;25;24.658;75.781
20505157;09/08/19 15:10:00;19/08/09;15:10;25;24.561;75.971
20505157;09/08/19 15:15:00;19/08/09;15:15;25;24.706;76.327
20505157;09/08/19 15:20:00;19/08/09;15:20;25;24.706;76.264
20505157;09/08/19 15:25:00;19/08/09;15:25;25;24.61;76.462
20505157;09/08/19 15:30:00;19/08/09;15:30;25;24.658;77.171
20505157;09/08/19 15:35:00;19/08/09;15:35;25;24.658;77.238
20505157;09/08/19 15:40:00;19/08/09;15:40;25;24.61;76.977
20505157;09/08/19 15:45:00;19/08/09;15:45;25;24.586;76.783
20505157;09/08/19 15:50:00;19/08/09;15:50;25;24.634;76.459
20505157;09/08/19 15:55:00;19/08/09;15:55;25;24.682;76.02
20505157;09/08/19 16:00:00;19/08/09;16:00;25;24.586;75.669
20505157;09/08/19 16:05:00;19/08/09;16:05;25;24.706;76.452
20505157;09/08/19 16:10:00;19/08/09;16:10;25;24.755;76.322
20505157;09/08/19 16:15:00;19/08/09;16:15;25;24.61;75.726
20505157;09/08/19 16:20:00;19/08/09;16:20;25;24.586;75.908
20505157;09/08/19 16:25:00;19/08/09;16:25;25;24.755;76.703
20505157;09/08/19 16:30:00;19/08/09;16:30;25;24.658;76.145
20505157;09/08/19 16:35:00;19/08/09;16:35;25;24.586;76.03
20505157;09/08/19 16:40:00;19/08/09;16:40;25;24.706;76.516
20505157;09/08/19 16:45:00;19/08/09;16:45;25;24.658;76.712
20505157;09/08/19 16:50:00;19/08/09;16:50;25;24.513;75.736
20505157;09/08/19 16:55:00;19/08/09;16:55;25;24.61;75.666
20505157;09/08/19 17:00:00;19/08/09;17:00;25;24.634;75.783
20505157;09/08/19 17:05:00;19/08/09;17:05;25;24.706;76.327
20505157;09/08/19 17:10:00;19/08/09;17:10;25;24.634;76.209
20505157;09/08/19 17:15:00;19/08/09;17:15;25;24.561;75.911
20505157;09/08/19 17:20:00;19/08/09;17:20;25;24.634;76.334
20505157;09/08/19 17:25:00;19/08/09;17:25;25;24.755;77.096
20505157;09/08/19 17:30:00;19/08/09;17:30;25;24.634;76.586
20505157;09/08/19 17:35:00;19/08/09;17:35;25;24.537;76.343
20505157;09/08/19 17:40:00;19/08/09;17:40;25;24.682;77.036
20505157;09/08/19 17:45:00;19/08/09;17:45;25;24.731;77.503
20505157;09/08/19 17:50:00;19/08/09;17:50;25;24.586;77.111
20505157;09/08/19 17:55:00;19/08/09;17:55;25;24.537;76.918
20505157;09/08/19 18:00:00;19/08/09;18:00;25;24.586;77.045
20505157;09/08/19 18:05:00;19/08/09;18:05;25;24.731;77.641
20505157;09/08/19 18:10:00;19/08/09;18:10;25;24.706;77.923
20505157;09/08/19 18:15:00;19/08/09;18:15;25;24.561;77.381
20505157;09/08/19 18:20:00;19/08/09;18:20;25;24.561;76.657
20505157;09/08/19 18:25:00;19/08/09;18:25;25;24.586;76.276
20505157;09/08/19 18:30:00;19/08/09;18:30;25;24.561;75.971
20505157;09/08/19 18:35:00;19/08/09;18:35;25;24.706;76.516
20505157;09/08/19 18:40:00;19/08/09;18:40;25;24.682;75.718
20505157;09/08/19 18:45:00;19/08/09;18:45;25;24.61;75.143
20505157;09/08/19 18:50:00;19/08/09;18:50;25;24.634;75.605
20505157;09/08/19 18:55:00;19/08/09;18:55;25;24.658;76.269
20505157;09/08/19 19:00:00;19/08/09;19:00;25;24.634;76.396
20505157;09/08/19 19:05:00;19/08/09;19:05;25;24.634;76.396
20505157;09/08/19 19:10:00;19/08/09;19:10;25;24.586;76.091
20505157;09/08/19 19:15:00;19/08/09;19:15;25;24.634;76.396
20505157;09/08/19 19:20:00;19/08/09;19:20;25;24.634;76.209
20505157;09/08/19 19:25:00;19/08/09;19:25;25;24.634;75.903
20505157;09/08/19 19:30:00;19/08/09;19:30;25;24.682;75.838
20505157;09/08/19 19:35:00;19/08/09;19:35;25;24.61;76.027
20505157;09/08/19 19:40:00;19/08/09;19:40;25;24.634;75.843
20505157;09/08/19 19:45:00;19/08/09;19:45;25;24.658;75.426
20505157;09/08/19 19:50:00;19/08/09;19:50;25;24.658;75.841
20505157;09/08/19 19:55:00;19/08/09;19:55;25;24.706;76.452
20505157;09/08/19 20:00:00;19/08/09;20:00;25;24.586;75.728
20505157;09/08/19 20:05:00;19/08/09;20:05;25;24.561;75.495
20505157;09/08/19 20:10:00;19/08/09;20:10;25;24.658;75.962
20505157;09/08/19 20:15:00;19/08/09;20:15;25;24.706;76.389
20505157;09/08/19 20:20:00;19/08/09;20:20;25;24.586;75.908
20505157;09/08/19 20:25:00;19/08/09;20:25;25;24.561;75.85
20505157;09/08/19 20:30:00;19/08/09;20:30;25;24.706;76.516
20505157;09/08/19 20:35:00;19/08/09;20:35;25;24.682;76.329
20505157;09/08/19 20:40:00;19/08/09;20:40;25;24.586;75.728
20505157;09/08/19 20:45:00;19/08/09;20:45;25;24.586;75.669
20505157;09/08/19 20:50:00;19/08/09;20:50;25;24.658;76.145
20505157;09/08/19 20:55:00;19/08/09;20:55;25;24.658;76.084
20505157;09/08/19 21:00:00;19/08/09;21:00;25;24.586;75.728
20505157;09/08/19 21:05:00;19/08/09;21:05;25;24.658;75.841
20505157;09/08/19 21:10:00;19/08/09;21:10;25;24.755;76.26
20505157;09/08/19 21:15:00;19/08/09;21:15;25;24.634;75.783
20505157;09/08/19 21:20:00;19/08/09;21:20;25;24.537;75.265
20505157;09/08/19 21:25:00;19/08/09;21:25;25;24.658;75.661
20505157;09/08/19 21:30:00;19/08/09;21:30;25;24.706;75.836
20505157;09/08/19 21:35:00;19/08/09;21:35;25;24.586;75.26
20505157;09/08/19 21:40:00;19/08/09;21:40;25;24.586;75.551
20505157;09/08/19 21:45:00;19/08/09;21:45;25;24.658;76.207
20505157;09/08/19 21:50:00;19/08/09;21:50;25;24.658;76.584
20505157;09/08/19 21:55:00;19/08/09;21:55;25;24.706;76.837
20505157;09/08/19 22:00:00;19/08/09;22:00;25;24.706;76.837
20505157;09/08/19 22:05:00;19/08/09;22:05;25;24.658;76.841
20505157;09/08/19 22:10:00;19/08/09;22:10;25;24.586;76.527
20505157;09/08/19 22:15:00;19/08/09;22:15;25;24.634;76.147
20505157;09/08/19 22:20:00;19/08/09;22:20;25;24.586;75.728
20505157;09/08/19 22:25:00;19/08/09;22:25;25;24.706;76.14
20505157;09/08/19 22:30:00;19/08/09;22:30;25;24.755;76.575
20505157;09/08/19 22:35:00;19/08/09;22:35;25;24.61;76.027
20505157;09/08/19 22:40:00;19/08/09;22:40;25;24.586;75.669
20505157;09/08/19 22:45:00;19/08/09;22:45;25;24.586;75.61
20505157;09/08/19 22:50:00;19/08/09;22:50;25;24.682;76.143
20505157;09/08/19 22:55:00;19/08/09;22:55;25;24.658;75.602
20505157;09/08/19 23:00:00;19/08/09;23:00;25;24.586;75.146
20505157;09/08/19 23:05:00;19/08/09;23:05;25;24.634;75.664
20505157;09/08/19 23:10:00;19/08/09;23:10;25;24.682;76.455
20505157;09/08/19 23:15:00;19/08/09;23:15;25;24.634;76.209
20505157;09/08/19 23:20:00;19/08/09;23:20;25;24.537;75.381
20505157;09/08/19 23:25:00;19/08/09;23:25;25;24.658;75.485
20505157;09/08/19 23:30:00;19/08/09;23:30;25;24.682;75.838
20505157;09/08/19 23:35:00;19/08/09;23:35;25;24.61;75.49
20505157;09/08/19 23:40:00;19/08/09;23:40;25;24.658;75.368
20505157;09/08/19 23:45:00;19/08/09;23:45;25;24.586;75.033
20505157;09/08/19 23:50:00;19/08/09;23:50;25;23.645;72.289
20505157;09/08/19 23:55:00;19/08/09;23:55;25;23.429;74.086
20505157;10/08/19 00:00:00;19/08/10;00:00;25;23.669;75.075
20505157;10/08/19 00:05:00;19/08/10;00:05;25;24.006;75.669
20505157;10/08/19 00:10:00;19/08/10;00:10;25;24.296;76.366
20505157;10/08/19 00:15:00;19/08/10;00:15;25;24.61;76.525
20505157;10/08/19 00:20:00;19/08/10;00:20;25;24.682;75.308
20505157;10/08/19 00:25:00;19/08/10;00:25;25;24.658;74.857
20505157;10/08/19 00:30:00;19/08/10;00:30;25;24.61;75.373
20505157;10/08/19 00:35:00;19/08/10;00:35;25;24.634;76.025
20505157;10/08/19 00:40:00;19/08/10;00:40;25;24.682;75.899
20505157;10/08/19 00:45:00;19/08/10;00:45;25;24.634;75.371
20505157;10/08/19 00:50:00;19/08/10;00:50;25;24.561;74.979
20505157;10/08/19 00:55:00;19/08/10;00:55;25;24.634;75.255
20505157;10/08/19 01:00:00;19/08/10;01:00;25;24.61;75.373
20505157;10/08/19 01:05:00;19/08/10;01:05;25;24.561;74.701
20505157;10/08/19 01:10:00;19/08/10;01:10;25;24.658;75.025
20505157;10/08/19 01:15:00;19/08/10;01:15;25;24.634;75.198
20505157;10/08/19 01:20:00;19/08/10;01:20;25;24.706;75.836
20505157;10/08/19 01:25:00;19/08/10;01:25;25;24.586;75.318
20505157;10/08/19 01:30:00;19/08/10;01:30;25;24.537;74.814
20505157;10/08/19 01:35:00;19/08/10;01:35;25;24.658;74.801
20505157;10/08/19 01:40:00;19/08/10;01:40;25;24.658;75.485
20505157;10/08/19 01:45:00;19/08/10;01:45;25;24.634;75.487
20505157;10/08/19 01:50:00;19/08/10;01:50;25;24.586;74.809
20505157;10/08/19 01:55:00;19/08/10;01:55;25;24.706;75.19
20505157;10/08/19 02:00:00;19/08/10;02:00;25;24.706;75.597
20505157;10/08/19 02:05:00;19/08/10;02:05;25;24.61;75.431
20505157;10/08/19 02:10:00;19/08/10;02:10;25;24.586;75.089
20505157;10/08/19 02:15:00;19/08/10;02:15;25;24.586;74.92
20505157;10/08/19 02:20:00;19/08/10;02:20;25;24.658;75.081
20505157;10/08/19 02:25:00;19/08/10;02:25;25;24.658;74.913
20505157;10/08/19 02:30:00;19/08/10;02:30;25;24.61;74.317
20505157;10/08/19 02:35:00;19/08/10;02:35;25;24.682;74.578
20505157;10/08/19 02:40:00;19/08/10;02:40;25;24.634;74.859
20505157;10/08/19 02:45:00;19/08/10;02:45;25;24.658;75.31
20505157;10/08/19 02:50:00;19/08/10;02:50;25;24.658;74.857
20505157;10/08/19 02:55:00;19/08/10;02:55;25;24.586;74.535
20505157;10/08/19 03:00:00;19/08/10;03:00;25;24.634;75.028
20505157;10/08/19 03:05:00;19/08/10;03:05;25;24.634;75.605
20505157;10/08/19 03:10:00;19/08/10;03:10;25;24.634;75.487
20505157;10/08/19 03:15:00;19/08/10;03:15;25;24.658;75.025
20505157;10/08/19 03:20:00;19/08/10;03:20;25;24.682;75.022
20505157;10/08/19 03:25:00;19/08/10;03:25;25;24.634;75.313
20505157;10/08/19 03:30:00;19/08/10;03:30;25;24.634;75.605
20505157;10/08/19 03:35:00;19/08/10;03:35;25;24.61;74.862
20505157;10/08/19 03:40:00;19/08/10;03:40;25;24.586;74.535
20505157;10/08/19 03:45:00;19/08/10;03:45;25;24.731;75.245
20505157;10/08/19 03:50:00;19/08/10;03:50;25;24.634;75.371
